,Unnamed: 0,STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10N,Q,DR,RH,VV,M,R,S,O,Y,datetime_str,datetime,block_hour,weather_category_hour,n_disruptions
27113,28291,344,20240321,20,200,3.0,30,5.0,10.7,,0,0,0,70,0,0,0,0,0,2024032120,2024-03-21 20:00:00,2024-03-21 20:00:00,Neutral hour,0.0
27114,28292,344,20240321,21,220,4.0,60,8.0,11.0,,0,0,0,60,0,0,0,0,0,2024032121,2024-03-21 21:00:00,2024-03-21 21:00:00,Neutral hour,0.0
27115,28293,344,20240321,22,220,5.0,60,9.0,11.2,,0,0,0,56,0,0,0,0,0,2024032122,2024-03-21 22:00:00,2024-03-21 22:00:00,Neutral hour,0.0
27122,28301,344,20240322,06,230,7.0,60,11.0,9.8,87.0,1,0,0,59,0,0,0,0,0,2024032206,2024-03-22 06:00:00,2024-03-22 06:00:00,Other hour,0.0
27123,28302,344,20240322,07,240,7.0,80,12.0,10.2,,9,0,0,60,0,0,0,0,0,2024032207,2024-03-22 07:00:00,2024-03-22 07:00:00,Other hour,0.0
27124,28303,344,20240322,08,240,7.0,60,11.0,10.2,,10,0,0,58,0,0,0,0,0,2024032208,2024-03-22 08:00:00,2024-03-22 08:00:00,Other hour,0.0
27125,28304,344,20240322,09,230,6.0,60,10.0,9.7,,14,0,-1,29,0,1,0,0,0,2024032209,2024-03-22 09:00:00,2024-03-22 09:00:00,Other hour,0.0
27126,28305,344,20240322,10,250,6.0,50,9.0,10.0,,27,4,1,29,0,1,0,0,0,2024032210,2024-03-22 10:00:00,2024-03-22 10:00:00,Other hour,0.0
27127,28306,344,20240322,11,260,5.0,50,9.0,9.8,,36,9,5,22,0,1,0,0,0,2024032211,2024-03-22 11:00:00,2024-03-22 11:00:00,Other hour,0.0
27128,28307,344,20240322,12,260,5.0,40,7.0,10.7,87.0,58,1,1,59,0,1,0,0,0,2024032212,2024-03-22 12:00:00,2024-03-22 12:00:00,Other hour,1.0
27129,28308,344,20240322,13,270,4.0,40,8.0,10.1,,35,7,7,34,0,1,0,0,0,2024032213,2024-03-22 13:00:00,2024-03-22 13:00:00,Other hour,0.0
27130,28309,344,20240322,14,280,4.0,50,8.0,10.8,,42,3,1,62,0,1,0,0,0,2024032214,2024-03-22 14:00:00,2024-03-22 14:00:00,Other hour,0.0
27131,28310,344,20240322,15,290,4.0,50,8.0,10.2,,33,1,1,59,0,1,0,0,0,2024032215,2024-03-22 15:00:00,2024-03-22 15:00:00,Other hour,0.0
27132,28311,344,20240322,16,300,4.0,30,7.0,8.5,,14,8,7,59,0,1,0,0,0,2024032216,2024-03-22 16:00:00,2024-03-22 16:00:00,Other hour,0.0
27133,28312,344,20240322,17,240,2.0,20,4.0,8.3,,12,2,2,63,0,1,0,0,0,2024032217,2024-03-22 17:00:00,2024-03-22 17:00:00,Other hour,0.0
27134,28313,344,20240322,18,230,2.0,20,2.0,8.0,82.0,3,7,2,61,0,1,0,0,0,2024032218,2024-03-22 18:00:00,2024-03-22 18:00:00,Other hour,0.0
27135,28314,344,20240322,19,260,2.0,10,3.0,8.1,,0,9,2,60,0,1,0,0,0,2024032219,2024-03-22 19:00:00,2024-03-22 19:00:00,Other hour,0.0
27136,28315,344,20240322,20,250,2.0,10,2.0,7.9,,0,0,-1,63,0,1,0,0,0,2024032220,2024-03-22 20:00:00,2024-03-22 20:00:00,Other hour,1.0
27137,28316,344,20240322,21,220,2.0,20,2.0,7.5,,0,0,0,63,0,0,0,0,0,2024032221,2024-03-22 21:00:00,2024-03-22 21:00:00,Other hour,0.0
27138,28317,344,20240322,22,230,2.0,20,2.0,7.1,,0,0,0,63,0,0,0,0,0,2024032222,2024-03-22 22:00:00,2024-03-22 22:00:00,Other hour,0.0
27145,28325,344,20240323,06,270,5.0,50,8.0,6.4,27.0,1,0,0,72,0,0,0,0,0,2024032306,2024-03-23 06:00:00,2024-03-23 06:00:00,Other hour,0.0
27146,28326,344,20240323,07,270,5.0,60,10.0,7.0,,30,0,0,72,0,0,0,0,0,2024032307,2024-03-23 07:00:00,2024-03-23 07:00:00,Other hour,0.0
27147,28327,344,20240323,08,270,6.0,70,11.0,7.2,,56,0,0,72,0,0,0,0,0,2024032308,2024-03-23 08:00:00,2024-03-23 08:00:00,Other hour,0.0
27148,28328,344,20240323,09,270,7.0,80,12.0,7.2,,94,0,0,74,0,0,0,0,0,2024032309,2024-03-23 09:00:00,2024-03-23 09:00:00,Other hour,0.0
27149,28329,344,20240323,10,270,8.0,70,12.0,7.5,,130,0,0,67,0,0,0,0,0,2024032310,2024-03-23 10:00:00,2024-03-23 10:00:00,Other hour,0.0
27150,28330,344,20240323,11,270,8.0,90,13.0,7.8,,115,0,0,76,0,0,0,0,0,2024032311,2024-03-23 11:00:00,2024-03-23 11:00:00,Other hour,0.0
27151,28331,344,20240323,12,260,9.0,90,14.0,9.2,45.0,190,0,0,72,0,0,0,0,0,2024032312,2024-03-23 12:00:00,2024-03-23 12:00:00,Other hour,0.0
27152,28332,344,20240323,13,260,9.0,90,13.0,9.6,,144,0,0,75,0,0,0,0,0,2024032313,2024-03-23 13:00:00,2024-03-23 13:00:00,Other hour,0.0
27153,28333,344,20240323,14,250,9.0,80,16.0,6.5,,89,0,0,80,0,0,0,0,0,2024032314,2024-03-23 14:00:00,2024-03-23 14:00:00,Other hour,0.0
27154,28334,344,20240323,15,260,8.0,90,13.0,9.0,,182,0,0,77,0,0,0,0,0,2024032315,2024-03-23 15:00:00,2024-03-23 15:00:00,Other hour,0.0
27155,28335,344,20240323,16,260,7.0,60,12.0,8.6,,99,0,-1,81,0,1,0,0,0,2024032316,2024-03-23 16:00:00,2024-03-23 16:00:00,Other hour,0.0
27156,28336,344,20240323,17,260,7.0,80,13.0,8.8,,60,0,0,80,0,0,0,0,0,2024032317,2024-03-23 17:00:00,2024-03-23 17:00:00,Other hour,1.0
27157,28337,344,20240323,18,250,7.0,60,12.0,7.3,56.0,19,0,0,80,0,0,0,0,0,2024032318,2024-03-23 18:00:00,2024-03-23 18:00:00,Other hour,0.0
27158,28338,344,20240323,19,240,5.0,40,10.0,6.9,,0,0,0,75,0,0,0,0,0,2024032319,2024-03-23 19:00:00,2024-03-23 19:00:00,Other hour,0.0
27159,28339,344,20240323,20,250,4.0,40,9.0,6.9,,0,0,0,75,0,0,0,0,0,2024032320,2024-03-23 20:00:00,2024-03-23 20:00:00,Other hour,0.0
27160,28340,344,20240323,21,230,5.0,50,7.0,6.3,,0,0,0,75,0,0,0,0,0,2024032321,2024-03-23 21:00:00,2024-03-23 21:00:00,Other hour,0.0
27161,28341,344,20240323,22,230,5.0,50,8.0,7.0,,0,0,0,75,0,0,0,0,0,2024032322,2024-03-23 22:00:00,2024-03-23 22:00:00,Other hour,0.0
27168,28349,344,20240324,06,280,7.0,70,12.0,6.7,49.0,1,0,0,71,0,0,0,0,0,2024032406,2024-03-24 06:00:00,2024-03-24 06:00:00,Other hour,0.0
27169,28350,344,20240324,07,280,8.0,70,12.0,7.6,,27,0,0,69,0,0,0,0,0,2024032407,2024-03-24 07:00:00,2024-03-24 07:00:00,Other hour,0.0
27170,28351,344,20240324,08,280,8.0,90,14.0,7.5,,58,0,0,70,0,0,0,0,0,2024032408,2024-03-24 08:00:00,2024-03-24 08:00:00,Other hour,0.0
27171,28352,344,20240324,09,270,9.0,90,15.0,8.1,,73,0,0,69,0,0,0,0,0,2024032409,2024-03-24 09:00:00,2024-03-24 09:00:00,Other hour,0.0
27172,28353,344,20240324,10,280,8.0,70,14.0,7.3,,56,3,13,70,0,1,0,0,0,2024032410,2024-03-24 10:00:00,2024-03-24 10:00:00,Other hour,1.0
27173,28354,344,20240324,11,280,9.0,80,14.0,8.5,,79,0,0,65,0,0,0,0,0,2024032411,2024-03-24 11:00:00,2024-03-24 11:00:00,Other hour,0.0
27174,28355,344,20240324,12,280,9.0,100,15.0,8.7,50.0,99,1,1,68,0,1,0,0,0,2024032412,2024-03-24 12:00:00,2024-03-24 12:00:00,Other hour,0.0
27175,28356,344,20240324,13,280,10.0,100,17.0,8.2,,88,1,1,68,0,1,0,0,0,2024032413,2024-03-24 13:00:00,2024-03-24 13:00:00,Other hour,0.0
27176,28357,344,20240324,14,280,10.0,100,16.0,8.1,,71,0,-1,57,0,1,0,0,0,2024032414,2024-03-24 14:00:00,2024-03-24 14:00:00,Other hour,0.0
27177,28358,344,20240324,15,280,9.0,90,16.0,8.1,,72,1,1,60,0,1,0,0,0,2024032415,2024-03-24 15:00:00,2024-03-24 15:00:00,Other hour,0.0
27178,28359,344,20240324,16,290,9.0,90,16.0,8.6,,74,2,4,65,0,1,0,0,0,2024032416,2024-03-24 16:00:00,2024-03-24 16:00:00,Other hour,0.0
27179,28360,344,20240324,17,290,9.0,90,16.0,8.1,,42,0,-1,64,0,1,0,0,0,2024032417,2024-03-24 17:00:00,2024-03-24 17:00:00,Other hour,0.0
27180,28361,344,20240324,18,300,8.0,80,14.0,7.1,57.0,11,0,-1,74,0,1,0,0,0,2024032418,2024-03-24 18:00:00,2024-03-24 18:00:00,Other hour,1.0
27181,28362,344,20240324,19,310,6.0,50,13.0,6.4,,0,2,6,68,0,1,0,0,0,2024032419,2024-03-24 19:00:00,2024-03-24 19:00:00,Other hour,0.0
27182,28363,344,20240324,20,300,4.0,40,8.0,6.2,,0,3,6,61,0,1,0,0,0,2024032420,2024-03-24 20:00:00,2024-03-24 20:00:00,Other hour,1.0
27183,28364,344,20240324,21,290,4.0,40,7.0,5.9,,0,0,-1,61,0,1,0,0,0,2024032421,2024-03-24 21:00:00,2024-03-24 21:00:00,Other hour,1.0
27184,28365,344,20240324,22,290,4.0,30,7.0,5.6,,0,0,0,63,0,0,0,0,0,2024032422,2024-03-24 22:00:00,2024-03-24 22:00:00,Other hour,0.0
27191,28373,344,20240325,06,160,2.0,20,2.0,2.6,9.0,3,0,0,60,0,0,0,0,0,2024032506,2024-03-25 06:00:00,2024-03-25 06:00:00,Other hour,0.0
27192,28374,344,20240325,07,160,2.0,20,6.0,5.4,,37,0,0,59,0,0,0,0,0,2024032507,2024-03-25 07:00:00,2024-03-25 07:00:00,Other hour,0.0
27193,28375,344,20240325,08,180,2.0,30,4.0,7.9,,90,0,0,65,0,0,0,0,0,2024032508,2024-03-25 08:00:00,2024-03-25 08:00:00,Other hour,0.0
27194,28376,344,20240325,09,160,4.0,40,7.0,8.3,,150,0,0,65,0,0,0,0,0,2024032509,2024-03-25 09:00:00,2024-03-25 09:00:00,Neutral hour,0.0
27195,28377,344,20240325,10,170,4.0,30,6.0,8.8,,195,0,0,64,0,0,0,0,0,2024032510,2024-03-25 10:00:00,2024-03-25 10:00:00,Other hour,0.0
27196,28378,344,20240325,11,180,3.0,40,6.0,10.3,,220,0,0,72,0,0,0,0,0,2024032511,2024-03-25 11:00:00,2024-03-25 11:00:00,Other hour,0.0
27197,28379,344,20240325,12,150,4.0,40,8.0,11.3,9.0,238,0,0,68,0,0,0,0,0,2024032512,2024-03-25 12:00:00,2024-03-25 12:00:00,Other hour,0.0
27198,28380,344,20240325,13,190,4.0,30,9.0,11.4,,224,0,0,77,0,0,0,0,0,2024032513,2024-03-25 13:00:00,2024-03-25 13:00:00,Other hour,1.0
27199,28381,344,20240325,14,170,4.0,40,8.0,11.5,,157,0,0,80,0,0,0,0,0,2024032514,2024-03-25 14:00:00,2024-03-25 14:00:00,Other hour,0.0
27200,28382,344,20240325,15,140,4.0,50,8.0,11.2,,113,0,0,82,0,0,0,0,0,2024032515,2024-03-25 15:00:00,2024-03-25 15:00:00,Neutral hour,0.0
27201,28383,344,20240325,16,140,4.0,50,7.0,11.5,,83,0,0,80,0,0,0,0,0,2024032516,2024-03-25 16:00:00,2024-03-25 16:00:00,Neutral hour,0.0
27202,28384,344,20240325,17,110,5.0,50,8.0,10.6,,48,0,0,82,0,0,0,0,0,2024032517,2024-03-25 17:00:00,2024-03-25 17:00:00,Neutral hour,0.0
27203,28385,344,20240325,18,100,5.0,40,8.0,9.7,71.0,10,0,0,81,0,0,0,0,0,2024032518,2024-03-25 18:00:00,2024-03-25 18:00:00,Neutral hour,0.0
27204,28386,344,20240325,19,100,4.0,40,7.0,8.9,,0,0,0,80,0,0,0,0,0,2024032519,2024-03-25 19:00:00,2024-03-25 19:00:00,Neutral hour,0.0
27205,28387,344,20240325,20,90,4.0,40,7.0,8.3,,0,0,0,81,0,0,0,0,0,2024032520,2024-03-25 20:00:00,2024-03-25 20:00:00,Neutral hour,0.0
27206,28388,344,20240325,21,90,4.0,40,7.0,8.0,,0,0,0,80,0,0,0,0,0,2024032521,2024-03-25 21:00:00,2024-03-25 21:00:00,Neutral hour,0.0
27207,28389,344,20240325,22,90,4.0,50,8.0,7.8,,0,0,0,78,0,0,0,0,0,2024032522,2024-03-25 22:00:00,2024-03-25 22:00:00,Other hour,0.0
27214,28397,344,20240326,06,100,3.0,30,5.0,4.6,27.0,3,0,0,75,0,0,0,0,0,2024032606,2024-03-26 06:00:00,2024-03-26 06:00:00,Other hour,0.0
27215,28398,344,20240326,07,110,4.0,40,6.0,5.6,,30,0,0,75,0,0,0,0,0,2024032607,2024-03-26 07:00:00,2024-03-26 07:00:00,Other hour,0.0
27216,28399,344,20240326,08,120,4.0,40,7.0,6.9,,63,0,0,80,0,0,0,0,0,2024032608,2024-03-26 08:00:00,2024-03-26 08:00:00,Other hour,0.0
27217,28400,344,20240326,09,120,4.0,30,6.0,8.0,,95,0,0,73,0,0,0,0,0,2024032609,2024-03-26 09:00:00,2024-03-26 09:00:00,Neutral hour,0.0
27218,28401,344,20240326,10,140,3.0,30,5.0,9.1,,96,0,0,80,0,0,0,0,0,2024032610,2024-03-26 10:00:00,2024-03-26 10:00:00,Neutral hour,0.0
27219,28402,344,20240326,11,130,3.0,30,5.0,9.5,,89,0,0,66,0,0,0,0,0,2024032611,2024-03-26 11:00:00,2024-03-26 11:00:00,Neutral hour,0.0
27220,28403,344,20240326,12,150,4.0,40,6.0,10.1,28.0,91,0,0,80,0,0,0,0,0,2024032612,2024-03-26 12:00:00,2024-03-26 12:00:00,Neutral hour,0.0
27221,28404,344,20240326,13,160,4.0,40,6.0,11.1,,136,0,0,80,0,0,0,0,0,2024032613,2024-03-26 13:00:00,2024-03-26 13:00:00,Neutral hour,0.0
27222,28405,344,20240326,14,150,4.0,40,7.0,11.2,,111,0,0,81,0,0,0,0,0,2024032614,2024-03-26 14:00:00,2024-03-26 14:00:00,Neutral hour,0.0
27223,28406,344,20240326,15,110,4.0,40,6.0,11.3,,68,0,0,80,0,0,0,0,0,2024032615,2024-03-26 15:00:00,2024-03-26 15:00:00,Neutral hour,0.0
27224,28407,344,20240326,16,130,4.0,40,6.0,11.5,,64,0,0,80,0,0,0,0,0,2024032616,2024-03-26 16:00:00,2024-03-26 16:00:00,Neutral hour,0.0
27225,28408,344,20240326,17,100,3.0,30,5.0,11.2,,33,0,0,80,0,0,0,0,0,2024032617,2024-03-26 17:00:00,2024-03-26 17:00:00,Neutral hour,0.0
27226,28409,344,20240326,18,80,3.0,30,4.0,9.6,88.0,14,0,0,75,0,0,0,0,0,2024032618,2024-03-26 18:00:00,2024-03-26 18:00:00,Neutral hour,0.0
27227,28410,344,20240326,19,90,3.0,40,5.0,10.9,,0,0,0,75,0,0,0,0,0,2024032619,2024-03-26 19:00:00,2024-03-26 19:00:00,Neutral hour,0.0
27228,28411,344,20240326,20,110,4.0,40,6.0,10.7,,0,0,0,70,0,0,0,0,0,2024032620,2024-03-26 20:00:00,2024-03-26 20:00:00,Neutral hour,0.0
27229,28412,344,20240326,21,110,3.0,30,5.0,10.3,,0,0,-1,68,0,1,0,0,0,2024032621,2024-03-26 21:00:00,2024-03-26 21:00:00,Other hour,0.0
27230,28413,344,20240326,22,110,3.0,30,4.0,10.4,,0,0,-1,70,0,1,0,0,0,2024032622,2024-03-26 22:00:00,2024-03-26 22:00:00,Other hour,0.0
27237,28421,344,20240327,06,220,5.0,40,8.0,8.2,78.0,1,0,0,70,0,0,0,0,0,2024032706,2024-03-27 06:00:00,2024-03-27 06:00:00,Neutral hour,0.0
27238,28422,344,20240327,07,190,5.0,50,10.0,8.0,,7,0,0,70,0,0,0,0,0,2024032707,2024-03-27 07:00:00,2024-03-27 07:00:00,Neutral hour,0.0
27239,28423,344,20240327,08,190,5.0,50,8.0,8.2,,30,0,0,70,0,0,0,0,0,2024032708,2024-03-27 08:00:00,2024-03-27 08:00:00,Neutral hour,0.0
27240,28424,344,20240327,09,200,5.0,60,9.0,8.7,,55,0,0,75,0,0,0,0,0,2024032709,2024-03-27 09:00:00,2024-03-27 09:00:00,Neutral hour,0.0
27241,28425,344,20240327,10,180,5.0,50,9.0,9.3,,91,0,0,75,0,0,0,0,0,2024032710,2024-03-27 10:00:00,2024-03-27 10:00:00,Neutral hour,0.0
27242,28426,344,20240327,11,190,6.0,50,10.0,9.2,,92,0,0,75,0,0,0,0,0,2024032711,2024-03-27 11:00:00,2024-03-27 11:00:00,Neutral hour,0.0
27243,28427,344,20240327,12,190,6.0,60,9.0,10.1,78.0,114,0,0,72,0,0,0,0,0,2024032712,2024-03-27 12:00:00,2024-03-27 12:00:00,Neutral hour,0.0
27244,28428,344,20240327,13,200,6.0,70,10.0,11.4,,162,0,0,79,0,0,0,0,0,2024032713,2024-03-27 13:00:00,2024-03-27 13:00:00,Other hour,0.0
27245,28429,344,20240327,14,190,6.0,70,10.0,10.7,,121,0,0,80,0,0,0,0,0,2024032714,2024-03-27 14:00:00,2024-03-27 14:00:00,Neutral hour,0.0
27246,28430,344,20240327,15,200,7.0,70,11.0,11.5,,149,0,0,80,0,0,0,0,0,2024032715,2024-03-27 15:00:00,2024-03-27 15:00:00,Other hour,0.0
27247,28431,344,20240327,16,190,7.0,60,10.0,11.9,,118,0,0,82,0,0,0,0,0,2024032716,2024-03-27 16:00:00,2024-03-27 16:00:00,Other hour,0.0
27248,28432,344,20240327,17,170,6.0,60,10.0,11.3,,75,0,0,83,0,0,0,0,0,2024032717,2024-03-27 17:00:00,2024-03-27 17:00:00,Neutral hour,1.0
27249,28433,344,20240327,18,190,6.0,50,12.0,10.7,96.0,29,0,0,81,0,0,0,0,0,2024032718,2024-03-27 18:00:00,2024-03-27 18:00:00,Other hour,0.0
27250,28434,344,20240327,19,160,5.0,50,8.0,10.0,,1,0,0,82,0,0,0,0,0,2024032719,2024-03-27 19:00:00,2024-03-27 19:00:00,Neutral hour,1.0
27251,28435,344,20240327,20,170,5.0,50,9.0,9.8,,0,0,0,83,0,0,0,0,0,2024032720,2024-03-27 20:00:00,2024-03-27 20:00:00,Neutral hour,0.0
27252,28436,344,20240327,21,160,5.0,50,8.0,9.4,,0,0,0,82,0,0,0,0,0,2024032721,2024-03-27 21:00:00,2024-03-27 21:00:00,Neutral hour,0.0
27253,28437,344,20240327,22,170,5.0,50,9.0,9.5,,0,0,0,81,0,0,0,0,0,2024032722,2024-03-27 22:00:00,2024-03-27 22:00:00,Neutral hour,0.0
27260,28445,344,20240328,06,140,7.0,70,11.0,8.4,71.0,3,0,0,75,0,0,0,0,0,2024032806,2024-03-28 06:00:00,2024-03-28 06:00:00,Other hour,0.0
27261,28446,344,20240328,07,160,6.0,60,10.0,8.2,,10,0,0,75,0,0,0,0,0,2024032807,2024-03-28 07:00:00,2024-03-28 07:00:00,Neutral hour,0.0
27262,28447,344,20240328,08,200,5.0,40,11.0,6.7,,13,9,9,62,0,1,0,0,0,2024032808,2024-03-28 08:00:00,2024-03-28 08:00:00,Other hour,1.0
27263,28448,344,20240328,09,170,4.0,40,7.0,7.0,,23,10,16,64,0,1,0,0,0,2024032809,2024-03-28 09:00:00,2024-03-28 09:00:00,Other hour,2.0
27264,28449,344,20240328,10,230,5.0,60,11.0,7.7,,36,3,1,61,0,1,0,0,0,2024032810,2024-03-28 10:00:00,2024-03-28 10:00:00,Other hour,0.0
27265,28450,344,20240328,11,230,7.0,80,12.0,9.7,,106,0,-1,75,0,1,0,0,0,2024032811,2024-03-28 11:00:00,2024-03-28 11:00:00,Other hour,0.0
27266,28451,344,20240328,12,220,9.0,80,14.0,10.2,65.0,161,0,0,80,0,0,0,0,0,2024032812,2024-03-28 12:00:00,2024-03-28 12:00:00,Other hour,0.0
27267,28452,344,20240328,13,210,10.0,100,16.0,11.2,,173,0,0,80,0,0,0,0,0,2024032813,2024-03-28 13:00:00,2024-03-28 13:00:00,Other hour,0.0
27268,28453,344,20240328,14,210,10.0,100,15.0,11.0,,156,0,0,80,0,0,0,0,0,2024032814,2024-03-28 14:00:00,2024-03-28 14:00:00,Other hour,0.0
27269,28454,344,20240328,15,190,9.0,100,20.0,10.5,,85,0,0,81,0,0,0,0,0,2024032815,2024-03-28 15:00:00,2024-03-28 15:00:00,Other hour,0.0
27270,28455,344,20240328,16,180,7.0,60,20.0,11.1,,76,1,1,80,0,1,0,0,0,2024032816,2024-03-28 16:00:00,2024-03-28 16:00:00,Other hour,0.0
27271,28456,344,20240328,17,180,7.0,70,13.0,11.9,,64,0,0,80,0,0,0,0,0,2024032817,2024-03-28 17:00:00,2024-03-28 17:00:00,Other hour,0.0
27272,28457,344,20240328,18,190,8.0,80,14.0,11.2,84.0,26,0,0,82,0,0,0,0,0,2024032818,2024-03-28 18:00:00,2024-03-28 18:00:00,Other hour,0.0
27273,28458,344,20240328,19,190,7.0,70,12.0,10.8,,0,0,0,81,0,0,0,0,0,2024032819,2024-03-28 19:00:00,2024-03-28 19:00:00,Other hour,0.0
27274,28459,344,20240328,20,180,8.0,80,13.0,10.8,,0,0,0,82,0,0,0,0,0,2024032820,2024-03-28 20:00:00,2024-03-28 20:00:00,Other hour,0.0
27275,28460,344,20240328,21,180,9.0,80,14.0,10.6,,0,0,0,83,0,0,0,0,0,2024032821,2024-03-28 21:00:00,2024-03-28 21:00:00,Other hour,0.0
27276,28461,344,20240328,22,180,9.0,90,14.0,10.3,,0,0,0,82,0,0,0,0,0,2024032822,2024-03-28 22:00:00,2024-03-28 22:00:00,Other hour,2.0
27283,28469,344,20240329,06,170,7.0,70,11.0,8.3,77.0,4,0,0,75,0,0,0,0,0,2024032906,2024-03-29 06:00:00,2024-03-29 06:00:00,Other hour,0.0
27284,28470,344,20240329,07,170,7.0,80,11.0,8.2,,23,0,0,70,0,0,0,0,0,2024032907,2024-03-29 07:00:00,2024-03-29 07:00:00,Other hour,0.0
27285,28471,344,20240329,08,170,6.0,60,10.0,9.3,,98,0,0,70,0,0,0,0,0,2024032908,2024-03-29 08:00:00,2024-03-29 08:00:00,Neutral hour,0.0
27286,28472,344,20240329,09,190,7.0,80,11.0,9.9,,111,0,0,75,0,0,0,0,0,2024032909,2024-03-29 09:00:00,2024-03-29 09:00:00,Other hour,0.0
27287,28473,344,20240329,10,190,7.0,70,10.0,10.4,,96,0,0,75,0,0,0,0,0,2024032910,2024-03-29 10:00:00,2024-03-29 10:00:00,Other hour,0.0
27288,28474,344,20240329,11,210,7.0,80,12.0,11.5,,180,0,0,75,0,0,0,0,0,2024032911,2024-03-29 11:00:00,2024-03-29 11:00:00,Other hour,0.0
27289,28475,344,20240329,12,210,7.0,70,11.0,12.6,78.0,175,0,0,80,0,0,0,0,0,2024032912,2024-03-29 12:00:00,2024-03-29 12:00:00,Other hour,0.0
27290,28476,344,20240329,13,210,7.0,80,10.0,13.2,,184,0,0,80,0,0,0,0,0,2024032913,2024-03-29 13:00:00,2024-03-29 13:00:00,Other hour,0.0
27291,28477,344,20240329,14,200,8.0,80,13.0,13.9,,164,0,0,80,0,0,0,0,0,2024032914,2024-03-29 14:00:00,2024-03-29 14:00:00,Other hour,0.0
27292,28478,344,20240329,15,200,7.0,80,12.0,13.5,,105,0,0,81,0,0,0,0,0,2024032915,2024-03-29 15:00:00,2024-03-29 15:00:00,Other hour,0.0
27293,28479,344,20240329,16,200,6.0,60,12.0,13.6,,74,0,0,81,0,0,0,0,0,2024032916,2024-03-29 16:00:00,2024-03-29 16:00:00,Other hour,0.0
27294,28480,344,20240329,17,190,6.0,50,11.0,12.9,,39,0,0,83,0,0,0,0,0,2024032917,2024-03-29 17:00:00,2024-03-29 17:00:00,Neutral hour,2.0
27295,28481,344,20240329,18,180,5.0,50,9.0,12.6,114.0,14,0,0,74,0,0,0,0,0,2024032918,2024-03-29 18:00:00,2024-03-29 18:00:00,Neutral hour,0.0
27296,28482,344,20240329,19,170,4.0,40,7.0,12.1,,0,0,0,80,0,0,0,0,0,2024032919,2024-03-29 19:00:00,2024-03-29 19:00:00,Neutral hour,0.0
27297,28483,344,20240329,20,160,4.0,40,7.0,12.3,,0,0,0,80,0,0,0,0,0,2024032920,2024-03-29 20:00:00,2024-03-29 20:00:00,Neutral hour,0.0
27298,28484,344,20240329,21,160,3.0,30,7.0,12.0,,0,0,0,80,0,0,0,0,0,2024032921,2024-03-29 21:00:00,2024-03-29 21:00:00,Neutral hour,0.0
27299,28485,344,20240329,22,160,3.0,40,5.0,12.3,,0,0,0,75,0,0,0,0,0,2024032922,2024-03-29 22:00:00,2024-03-29 22:00:00,Neutral hour,0.0
27306,28493,344,20240330,06,360,1.0,10,2.0,8.7,80.0,1,8,10,59,0,1,0,0,0,2024033006,2024-03-30 06:00:00,2024-03-30 06:00:00,Other hour,0.0
27307,28494,344,20240330,07,10,1.0,10,2.0,8.8,,6,10,11,59,0,1,0,0,0,2024033007,2024-03-30 07:00:00,2024-03-30 07:00:00,Other hour,0.0
27308,28495,344,20240330,08,20,1.0,10,2.0,9.0,,9,10,8,56,0,1,0,0,0,2024033008,2024-03-30 08:00:00,2024-03-30 08:00:00,Other hour,0.0
27309,28496,344,20240330,09,360,2.0,30,5.0,8.8,,13,9,2,43,0,1,0,0,0,2024033009,2024-03-30 09:00:00,2024-03-30 09:00:00,Other hour,0.0
27310,28497,344,20240330,10,20,3.0,30,5.0,9.1,,19,0,-1,58,0,1,0,0,0,2024033010,2024-03-30 10:00:00,2024-03-30 10:00:00,Other hour,0.0
27311,28498,344,20240330,11,330,3.0,40,6.0,9.0,,22,9,5,42,0,1,0,0,0,2024033011,2024-03-30 11:00:00,2024-03-30 11:00:00,Other hour,0.0
27312,28499,344,20240330,12,310,3.0,20,6.0,9.1,84.0,22,3,1,50,0,1,0,0,0,2024033012,2024-03-30 12:00:00,2024-03-30 12:00:00,Other hour,0.0
27313,28500,344,20240330,13,280,3.0,30,5.0,9.0,,28,10,4,31,0,1,0,0,0,2024033013,2024-03-30 13:00:00,2024-03-30 13:00:00,Other hour,0.0
27314,28501,344,20240330,14,260,4.0,40,7.0,9.1,,36,5,2,32,0,1,0,0,0,2024033014,2024-03-30 14:00:00,2024-03-30 14:00:00,Other hour,0.0
27315,28502,344,20240330,15,260,4.0,30,7.0,8.8,,30,9,4,58,0,1,0,0,0,2024033015,2024-03-30 15:00:00,2024-03-30 15:00:00,Other hour,0.0
27316,28503,344,20240330,16,150,2.0,20,5.0,9.4,,50,0,-1,70,0,1,0,0,0,2024033016,2024-03-30 16:00:00,2024-03-30 16:00:00,Other hour,1.0
27317,28504,344,20240330,17,250,2.0,30,3.0,9.6,,42,0,0,70,0,0,0,0,0,2024033017,2024-03-30 17:00:00,2024-03-30 17:00:00,Neutral hour,0.0
27318,28505,344,20240330,18,250,2.0,20,5.0,8.7,80.0,19,0,0,65,0,0,0,0,0,2024033018,2024-03-30 18:00:00,2024-03-30 18:00:00,Neutral hour,0.0
27319,28506,344,20240330,19,60,1.0,10,2.0,7.2,,1,0,0,50,0,0,0,0,0,2024033019,2024-03-30 19:00:00,2024-03-30 19:00:00,Other hour,0.0
27320,28507,344,20240330,20,100,1.0,10,2.0,5.5,,0,0,0,2,1,0,0,0,0,2024033020,2024-03-30 20:00:00,2024-03-30 20:00:00,Other hour,0.0
